Price,Open,High,Low,Close,SMA_10,SMA_20,SMA_50,SMA_200,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Middle,BB_Width,Daily_Return,Intraday_Range,Gap,Volatility,ATR,ROC_5,ROC_10
2021-08-13,1.3811582326889038,1.386212706565857,1.3793102502822876,1.3811582326889038,1.3875696659088135,1.3832643926143646,1.3896278500556947,1.3777537882328033,54.9278234290372,-0.0003518015730068491,-0.0003935593957814366,4.1757822774587516e-05,1.401028169780908,1.3655006154478213,1.3832643926143646,2.568384939479262,-0.39915147536719875,0.4997585446912415,-0.39915147536720325,0.3796173223589392,0.009074193239212058,-0.8328384673574348,-1.09387523600765
2021-08-16,1.3866355419158936,1.387424349784851,1.3829728364944458,1.3863856792449951,1.3872460007667542,1.3837643444538117,1.3890269494056702,1.3780954098701477,53.29534366163388,-0.000275348567071676,-0.0003699172300394845,9.456866296780853e-05,1.401274106527776,1.3662545823798473,1.3837643444538117,2.53074335151708,0.3784828148121866,0.3210876567067182,0.39657362185984024,0.37191192534742806,0.008567267656326316,-0.033273974259473565,-0.23291590449924623
2021-08-17,1.3842746019363403,1.3842746019363403,1.3736640214920044,1.3842746019363403,1.3867459774017334,1.384628176689148,1.38835932970047,1.3784319442510604,45.954872923271346,-0.0003807166404101725,-0.00037207711211362216,-8.639528296550342e-06,1.4002590193238953,1.3689973340544006,1.384628176689148,2.2577675216927933,-0.15227200772908178,0.7665083524247087,-0.15227200772907915,0.3350450766998111,0.008252406120300305,-0.04568990858146402,-0.35991680854829966
2021-08-18,1.374003767967224,1.3770312070846558,1.3733999729156494,1.3740416765213013,1.384971308708191,1.3851639330387115,1.3875404119491577,1.3786713802814483,35.458787260191,-0.0012752330655598776,-0.0005527083028028733,-0.0007225247627570043,1.3982475456562602,1.372080320421163,1.3851639330387115,1.8891067411561018,-0.7392265523563868,0.26427394678447036,-0.7419650663784096,0.3738650998850006,0.00828145742416383,-0.6911377524724478,-1.2750995339081659
2021-08-19,1.3744381666183472,1.374967336654663,1.365411400794983,1.3743815422058103,1.383505141735077,1.385312831401825,1.3868033742904664,1.3789311933517456,28.722731256656203,-0.0019344206595419688,-0.0008290507741506926,-0.0011053698853912763,1.3977908410994302,1.3728348217042199,1.385312831401825,1.8014717563798803,0.02473474351734062,0.6952898861216806,0.028855754801390247,0.3505210751237043,0.00798764228820802,-0.8878457511786451,-1.0555229387497327
2021-08-20,1.3631778955459597,1.364256501197815,1.3603591918945312,1.36308491230011,1.3805378675460815,1.3845975935459136,1.3857248187065125,1.3791857987642289,26.43459629748773,-0.0033299891583067343,-0.001329238450981901,-0.002000750707324833,1.4002292149153615,1.3689659721764658,1.3845975935459136,2.2579298768555165,-0.8219427836297699,0.28591830693124287,-0.8151773227301471,0.381760721026951,0.008354246616363525,-1.3085626223729436,-2.1305028768417955
2021-08-23,1.36284339427948,1.372005581855774,1.36284339427948,1.3625277280807495,1.378105926513672,1.3839349389076232,1.3847367572784424,1.3793881779909134,26.336516293422278,-0.004429882430868615,-0.0019493672469592439,-0.0024805151839093708,1.4020643700187074,1.365805507796539,1.3839349389076232,2.619983151143546,-0.040876706530368345,0.672440449281701,-0.017718486827248362,0.38145444700936687,0.008337265253067017,-1.720874033929598,-1.753575405005984
2021-08-24,1.372457504272461,1.3747594356536863,1.3695815801620483,1.37247633934021,1.3768628239631653,1.3834129869937897,1.38396639585495,1.3796395140886306,34.900840141893724,-0.0044475177726526205,-0.0024489973520979195,-0.001998520420554701,1.402253165877556,1.3645728081100232,1.3834129869937897,2.723724449733102,0.7301584440761344,0.3772637344063148,0.728776081914932,0.4004464744568586,0.008274149894714334,-0.8523065134350378,-0.8976070039496795
2021-08-25,1.372777819633484,1.3742871284484863,1.3699193000793457,1.3725517988204956,1.3757575750350952,1.3826269805431366,1.3832543683052063,1.3798727315664292,36.54442460247952,-0.004404631112971513,-0.002840124104272638,-0.001564507008698875,1.4019198676775484,1.3633340934087248,1.3826269805431366,2.7907580867303747,0.0054980532722348485,0.31822685110275073,0.02196615596441381,0.38805554248157903,0.008155268430709817,-0.10843031374256624,-0.7988186633816149
2021-08-26,1.3764625787734983,1.376955270767212,1.3710650205612185,1.3766520023345947,1.3747534513473512,1.3819253206253053,1.3828059887886048,1.3801277685165405,36.94137615069038,-0.003993753465510341,-0.003070849976520179,-0.0009229034889901623,1.4010037874965255,1.362846853754085,1.3819253206253053,2.7611429628610455,0.29872850828818187,0.4278677687610559,0.284927676781557,0.3929266874688578,0.007952862977981534,0.1651986773003683,-0.7241137833156914
