Price,Open,High,Low,Close,SMA_10,SMA_20,SMA_50,SMA_200,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Middle,BB_Width,Daily_Return,Intraday_Range,Gap,Volatility,ATR,ROC_5,ROC_10
2021-08-13,1.1736124753952026,1.1803003549575806,1.173103094100952,1.173626184463501,1.1797370910644531,1.1803721129894256,1.1892790174484253,1.201401373744011,44.345059975262245,-0.0037091930815384977,-0.0031411646864200134,-0.0005680283951184843,1.1906609422537409,1.1700832837251103,1.1803721129894256,1.7433196110093911,-0.048011034517492224,0.6132498534802817,-0.04917856866202313,0.23590078070642295,0.005511903762817405,-0.8403264856541588,-1.3178779197537567
2021-08-16,1.179634690284729,1.18035888671875,1.1768028736114502,1.179467797279358,1.179013454914093,1.1802754759788514,1.188531551361084,1.201352207660675,48.144280422851246,-0.0033401071737946264,-0.0031809531838949364,-0.00015915398989968998,1.190559939396072,1.1699910125616308,1.1802754759788514,1.742722546817509,0.4977404980553768,0.30149302214968066,0.5119607845128892,0.2639522630003687,0.005553662776947044,0.3845094379727674,-0.6097864787987619
2021-08-17,1.177994966506958,1.1784114837646484,1.1710561513900757,1.177994966506958,1.1780664443969726,1.1802060067653657,1.1877041816711427,1.2013285219669343,43.86885556710412,-0.0031303641775055624,-0.0031708353826170616,4.047120511149922e-05,1.1905344905471849,1.1698775229835465,1.1802060067653657,1.7502849032478358,-0.12487248704858844,0.6243942108159516,-0.12487248704858545,0.26266124908882343,0.005689710378646873,0.35338897159929883,-0.7975059980349716
2021-08-18,1.1709601879119873,1.1731003522872925,1.1696864366531372,1.1709738969802856,1.1764694690704345,1.1798341274261475,1.1867779517173767,1.2012739944458009,32.95107649612801,-0.0034904472716859036,-0.00323475776043083,-0.0002556895112550738,1.1909409214140263,1.1687273334382686,1.1798341274261475,1.882772116807424,-0.5960186355881913,0.29154498174204385,-0.597182398480915,0.2938277014586914,0.005859595537185691,-0.11593166000999366,-1.3454516785253905
2021-08-19,1.1703845262527466,1.1706860065460205,1.1668747663497925,1.1703298091888428,1.175128436088562,1.179386967420578,1.1858205389976502,1.2012354946136474,23.571283843259067,-0.003784166701809033,-0.003344639548706471,-0.0004395271531025622,1.1912810819799255,1.1674928528612303,1.179386967420578,2.0169994900589923,-0.055004453395912645,0.32565522695432353,-0.050331670847568434,0.2928278186053875,0.005748569965362571,-0.3287471576888875,-1.1328778485089324
2021-08-20,1.1676785945892334,1.1690996885299685,1.1664936542510986,1.1676595211029053,1.1735371828079224,1.17890625,1.1848286128044128,1.2011720955371856,23.522294851566542,-0.004184178789794268,-0.0035125473969240305,-0.0006716313928702379,1.1918874375628246,1.1659250624371755,1.17890625,2.202242555389712,-0.2281654337924044,0.22318443277097919,-0.2265356806938837,0.29450658498716975,0.005756694078445456,-0.5083955555510412,-1.344449858700016
2021-08-23,1.169973850250244,1.174329161643982,1.1695605516433716,1.1697548627853394,1.17301766872406,1.1785268306732177,1.1840033030509949,1.2010982429981232,26.25847774531927,-0.004282745860816117,-0.0036665870897024484,-0.0006161587711136689,1.1921291066545239,1.1649245546919116,1.1785268306732177,2.308352364542439,0.17944800214149126,0.40765891660887543,0.1982023959478068,0.29847814660000266,0.00582532882690433,-0.8235014568793725,-0.4421584597301494
2021-08-24,1.1746740341186523,1.17648446559906,1.172814130783081,1.1744533777236938,1.1730783343315125,1.1782106518745423,1.1832478904724122,1.2010407888889312,34.94242896314648,-0.003936354244900908,-0.003720540520742141,-0.00021581372415876727,1.191886482772378,1.1645348209767066,1.1782106518745423,2.321457691131445,0.4016666301490446,0.3125143054288614,0.42053010334146396,0.3056818522573023,0.005835050344467185,-0.3006454937380449,0.05168102984277349
2021-08-25,1.1755025386810305,1.1760554313659668,1.1728553771972656,1.175309181213379,1.173375952243805,1.1778604805469512,1.1824998903274535,1.2009855031967163,39.22626011504338,-0.0035518368401503686,-0.0036867997846237867,0.00013496294447341807,1.1914524654663987,1.1642684956275038,1.1778604805469512,2.3079108508905724,0.07286823861358815,0.2722733915340867,0.08933185235246327,0.3044061528652856,0.005773365497589134,0.3702289388579129,0.25386806629326386
2021-08-26,1.177300214767456,1.178133845329285,1.1747844219207764,1.177440166473389,1.1737009763717652,1.1775027096271515,1.1820575213432312,1.200948884487152,42.5385128666341,-0.003040106865941805,-0.0035574612008873905,0.0005173543349455854,1.19071976232676,1.164285656927543,1.1775027096271515,2.2449294751590987,0.1813127383051727,0.28446654903412644,0.1694050881166114,0.3039642938713784,0.005596363544464145,0.6075515832134806,0.2768071169632849
2021-08-27,1.175295352935791,1.18035888671875,1.1735987663269043,1.1756407022476196,1.173902428150177,1.176819759607315,1.1817435073852538,1.2008938491344452,51.00779940026019,-0.0027480807347461944,-0.0033955851076591516,0.0006475043729129572,1.1888263315134078,1.1648131877012224,1.176819759607315,2.040511609033325,-0.1528285068751245,0.5750158512648919,-0.18215902588255664,0.28775003417330125,0.005609142780303988,0.6835195534718701,0.17164901488965564
2021-08-30,1.1799967288970947,1.1811953783035278,1.1784532070159912,1.1799006462097168,1.173945713043213,1.176479583978653,1.1815941905975342,1.2008601135015489,58.08822124113669,-0.0021481435838730523,-0.003146096802901932,0.0009979532190288799,1.1876644000816374,1.1652947678756687,1.176479583978653,1.9014041986447818,0.3623508401804143,0.23240696548014472,0.3705236337213517,0.2997021100404032,0.005689805746078513,0.8673427012065591,0.03669866454661382
2021-08-31,1.179940938949585,1.1845533847808838,1.1796486377716064,1.1796904802322388,1.1741152644157409,1.1760908544063569,1.1813628768920899,1.200837201476097,60.18455262819168,-0.0016703924629151157,-0.002850955934904569,0.0011805634719894535,1.1861520589970103,1.1660296498157035,1.1760908544063569,1.7109570324363919,-0.017812175809306385,0.4157655835547452,0.003414926502294871,0.29893107094591426,0.005733299255371116,0.445918297642039,0.14393217063637997
2021-09-01,1.1811953783035278,1.1860004663467407,1.1795096397399902,1.1810280084609983,1.1751206755638122,1.1757950723171233,1.1811099672317504,1.2007920855283738,59.60367793307089,-0.0011703528090110105,-0.002514835309725858,0.0013444825007148473,1.1848058822154677,1.166784262418779,1.1757950723171233,1.5327177516719594,0.11337958991550767,0.5495912510329629,0.12756719635414893,0.30067663255996346,0.005719441175460837,0.48658066652005044,0.8586110678163084
2021-09-02,1.1842306852340698,1.1872254610061646,1.1834795475006104,1.1840906143188477,1.1764967560768127,1.1758125960826873,1.1809254312515258,1.2007525372505188,63.73276013116051,-0.0005209360566478249,-0.002116055459110251,0.0015951194024624261,1.1848895836667293,1.1667356084986453,1.1758125960826873,1.5439514110127184,0.2593169540356932,0.3163536185707417,0.27117703815042715,0.30123462333193135,0.005831331014633212,0.5648225731399887,1.1758057448389285
2021-09-03,1.1874228715896606,1.1907596588134766,1.186816930770874,1.1876484155654907,1.1784956455230713,1.1760164141654967,1.180817744731903,1.2007327806949615,61.42020302879001,0.00027761604031062426,-0.001637321159226076,0.0019149371995367003,1.1859679513961587,1.1660648769348347,1.1760164141654967,1.692414682447035,0.3004669747078248,0.33197771250553443,0.2814191102029705,0.30847916814749754,0.005759811401367221,1.021376113885343,1.7118769728101106
2021-09-06,1.1885942220687866,1.1886366605758667,1.1857051849365234,1.1885942220687866,1.180379581451416,1.176698625087738,1.1807053232192992,1.2006900215148926,65.01761651730048,0.0009755475063921715,-0.0011147474261024267,0.0020902949324945984,1.1881064984382697,1.1652907517372064,1.176698625087738,1.9389626378939657,0.07963691029264641,0.24663384567366764,0.07963691029264405,0.2536596261183167,0.005436658859252952,0.736805754535083,1.610539086675672
2021-09-07,1.187394618988037,1.1887779235839844,1.1838297843933103,1.187507390975952,1.1816849827766418,1.177381658554077,1.1805976629257202,1.200658478140831,78.16112958834249,0.0014245437814564,-0.0006068891845906614,0.0020314329660470615,1.1896722484572162,1.165091068650938,1.177381658554077,2.08778348360429,-0.09143836244996928,0.41668281210506203,-0.10092620832882428,0.25358259031268515,0.005490058660507236,0.6626238725071586,1.1114969312412513
2021-09-08,1.1845533847808838,1.185400128364563,1.1803170442581177,1.184356927871704,1.1825897574424744,1.1779828548431397,1.180480945110321,1.2005430734157563,72.01261626645285,0.0015087683786012551,-0.0001837576719522781,0.0016925260505535333,1.1904091856408752,1.1655565240454042,1.1779828548431397,2.1097642884437677,-0.2653005049222168,0.4291851541392714,-0.2487568681690806,0.2606134340643164,0.005647426843643222,0.2818662543866097,0.7698184276059497
2021-09-09,1.1820330619812012,1.1841325759887695,1.1806097030639648,1.1819101572036743,1.1830367565155029,1.178368866443634,1.1804056072235107,1.2003953224420547,72.52137347917632,0.0013623783842868775,0.00012546953929555305,0.0012369088449913244,1.1907787296736523,1.1659590032136158,1.178368866443634,2.1062781924087535,-0.2065906493599612,0.2980660503958765,-0.1962133066320581,0.2654575551322399,0.005696409940719638,-0.18414613618296904,0.3796363380122932
2021-09-10,1.1823545694351196,1.185300350189209,1.1819353103637695,1.182592272758484,1.1837319135665894,1.1788171708583832,1.1803649806976317,1.200235458612442,71.23655065787388,0.0012865734656573036,0.0003576903245679032,0.0009288831410894004,1.191153227911308,1.1664811138054585,1.1788171708583832,2.0929551007374525,0.05771297849099799,0.28454776028514445,0.03760118556699471,0.26480906169916196,0.005506056547164939,-0.4257272388646404,0.5913005986926355
2021-09-13,1.1812511682510376,1.1817537546157837,1.1770604848861694,1.1811953783035278,1.1838613867759704,1.1789035499095917,1.180276472568512,1.2000807559490203,62.520810456589864,0.0011010871658723165,0.0005063696928287859,0.0005947174730435306,1.191282906846079,1.1665241929731043,1.1789035499095917,2.1001475375041068,-0.1181213920583013,0.39733221241983596,-0.1134037942188042,0.24353599591438707,0.005446010828018222,-0.6224869369111404,0.10973229805155205
2021-09-14,1.1810698509216309,1.1846994161605835,1.1801999807357788,1.1811953783035278,1.1840118765830994,1.1790635704994201,1.1801727724075317,1.1999301648139953,61.29035208465725,0.0009432151399340061,0.0005937387822498299,0.00034947635768417615,1.191476170999412,1.1666509699994283,1.1790635704994201,2.1055014861894468,0.0,0.3809222002939875,-0.010627148074119564,0.2415536224098049,0.005250400304794345,-0.5315346009961733,0.12756719635414893
2021-09-15,1.18035888671875,1.183300256729126,1.1800997257232666,1.180498123168945,1.183958888053894,1.179539781808853,1.1801336884498597,1.1997771871089935,56.20686985220704,0.0007531558480220468,0.0006256221954042733,0.0001275336526177735,1.1913623710039374,1.1677171926137688,1.179539781808853,2.0046105061338495,-0.05902961926452788,0.27111699231404335,-0.07081737705232381,0.19568707313158437,0.004995000362396274,-0.32581433957525835,-0.044866445863863805
2021-09-16,1.1819353103637695,1.1823126077651978,1.1751710176467896,1.1819995641708374,1.183749783039093,1.1801232695579529,1.1801868820190429,1.199647808074951,63.06492539506766,0.0007154390941335187,0.0006435855751501224,7.185351898339627e-05,1.1911575934906897,1.169088945625216,1.1801232695579529,1.8700290414356544,0.12718707234042892,0.604195664269806,0.12174413212673613,0.19523785170193608,0.005147123336792026,0.007564616195076726,-0.1765954499363326
2021-09-17,1.17648446559906,1.1789672374725342,1.1729655265808103,1.176747441291809,1.1826596856117249,1.180577665567398,1.1800258231163026,1.1994593983888626,43.775210034594146,0.000258763013482044,0.0005666210628165068,-0.0003078580493344628,1.1900951190455142,1.171060212089282,1.180577665567398,1.61233839258546,-0.4443422009814957,0.5100254040183253,-0.46659057574578194,0.21628623479744538,0.005407017469406172,-0.49423893604864544,-0.917862065137452
2021-09-20,1.1728830337524414,1.1737089157104492,1.1700559854507446,1.1729930639266968,1.181099569797516,1.1807395756244659,1.1797397661209106,1.1992576617002486,38.40154255231335,-0.0004014749935157269,0.0003730018515500601,-0.000774476845065787,1.1895669606222496,1.171912190626682,1.1807395756244659,1.495229800037014,-0.319046996268868,0.311419595907591,-0.3283973607051492,0.2276720069653654,0.005408108234405562,-0.6944079300929447,-1.3125722683503815
2021-09-21,1.1725666522979736,1.1748948097229004,1.1715912818908691,1.1730204820632937,1.17965087890625,1.1806679308414458,1.1794697546958923,1.1990483158826828,35.47356037473226,-0.0009119930679477584,0.0001160028676504964,-0.0010279959355982548,1.1897302694484209,1.1716055922344708,1.1806679308414458,1.535120649972499,0.002337450871636726,0.28162575867562717,-0.03635244246847414,0.20860301875294318,0.005236804485321089,-0.6920867106655303,-1.21994263132562
2021-09-22,1.1726078987121582,1.1744533777236938,1.1717147827148438,1.17229163646698,1.1784443497657775,1.180517053604126,1.1793648409843445,1.1988326233625413,26.615444953197624,-0.0013597200619470673,-0.00017914171826901635,-0.001180578343678051,1.1900436285222675,1.1709904786859846,1.180517053604126,1.6139665054489076,-0.062134089511522994,0.23361038530511055,-0.035172732057479436,0.20810378563333148,0.005213731527328536,-0.6951715162354944,-1.0187208873262148
2021-09-23,1.1688934564590454,1.175100564956665,1.1684194803237915,1.168770432472229,1.1771303772926331,1.180083566904068,1.1790735721588135,1.198576682806015,12.531113655939365,-0.001975901699995619,-0.000538493714614337,-0.0014374079853812821,1.190901163681206,1.16926597012693,1.180083566904068,1.8333611416211502,-0.30036928399174156,0.5716336114647804,-0.28987496815859837,0.21230554402501373,0.005380314588546787,-1.1192162924263445,-1.1117363406481828
2021-09-24,1.1741775274276731,1.174812078475952,1.1701655387878418,1.1740258932113647,1.1762737393379212,1.1800028264522553,1.1789304614067078,1.1983154541254044,25.30892134123293,-0.002016908660017469,-0.0008341767036949635,-0.0011827319563225056,1.1909829317528349,1.1690227211516757,1.1800028264522553,1.8610303389851839,0.44965722892382765,0.39577829713791446,0.4626310527044062,0.23634775486639797,0.0053443908691406476,-0.23127716151706065,-0.7243730357833007
2021-09-27,1.1722092628479004,1.1728004217147827,1.1686612367630005,1.172305464744568,1.1753847479820252,1.1796230673789978,1.1787485599517822,1.1980689173936845,24.77679012931881,-0.0021632940629694453,-0.0011000001755498599,-0.0010632938874195854,1.1911307534268776,1.168115381331118,1.1796230673789978,1.9510785039917333,-0.14654093037851368,0.3530807520959656,-0.15473511904369044,0.22146023471169676,0.00533488988876345,-0.05861920272800982,-0.7526200764286539
2021-09-28,1.1696043014526367,1.1705996990203855,1.166997313499451,1.1696795225143433,1.1742331624031066,1.179122519493103,1.1785544633865357,1.197798861861229,25.215689905753777,-0.00246280743050864,-0.001372561626541616,-0.0010902458039670241,1.191458910312223,1.166786128673983,1.179122519493103,2.0924697162807835,-0.2239981224344989,0.3079805580584095,-0.23041462939183063,0.22552432116933613,0.0053550601005554425,-0.2848168126675683,-0.9749323440228852
