Price,Open,High,Low,Close,SMA_10,SMA_20,SMA_50,SMA_200,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Middle,BB_Width,Daily_Return,Intraday_Range,Gap,Volatility,ATR,ROC_5,ROC_10
2021-08-13,110.41200256347656,110.45500183105467,109.73500061035156,110.40299987792967,109.9186996459961,109.94309921264649,110.17947937011719,107.39148471832276,48.312203532856216,0.03444949994417357,-0.0644367566764774,0.09888625662065097,110.8361232814317,109.05007514386128,109.94309921264649,1.624520456819152,0.02627369531678081,0.652157297808213,0.03443022267112308,0.30839056720072905,0.6227516174316392,0.59315637353222,0.9085206216594508
2021-08-16,109.59400177001952,109.59400177001952,109.11299896240234,109.6240005493164,109.9104995727539,109.93059921264648,110.17961944580078,107.42333972930908,42.8086587092859,-0.005717973400436449,-0.05269300002126921,0.04697502662083276,110.83462660766176,109.02657181763121,109.93059921264648,1.64472385576022,-0.705596160860289,0.43877509049743646,-0.7327682298530374,0.34879551197763314,0.6403015136718722,-0.5759186286506354,-0.07474589490440656
2021-08-17,109.302001953125,109.64800262451172,109.13800048828124,109.2969970703125,109.91329956054688,109.91874923706055,110.18007934570312,107.44413970947265,44.40042704339597,-0.06320880157217346,-0.05479616033145006,-0.008412641240723398,110.85045518363468,108.98704329048643,109.91874923706055,1.6952630066135972,-0.298295516825986,0.4666204469482272,-0.29373001767669404,0.34830146923654803,0.6348014831542947,-0.9147305566153282,0.025624723067975218
2021-08-18,109.54100036621094,109.94400024414062,109.48300170898438,109.53700256347656,109.96790008544922,109.89959945678712,110.18143936157226,107.4655247116089,46.23409805516177,-0.08838540764720904,-0.06151400979460186,-0.026871397852607178,110.84681204815955,108.95238686541468,109.89959945678712,1.7237780593456689,0.21959019881365727,0.42086100985746977,0.2232479413331606,0.34223649634740516,0.6247013092040987,-0.9593274863704886,0.5009636231221389
2021-08-19,109.85199737548828,110.20999908447266,109.49299621582033,109.84200286865234,109.99920043945312,109.87894973754882,110.18607940673829,107.48765972137451,54.78669660161848,-0.08277291902935247,-0.06576579164155198,-0.017007127387800483,110.81143223045417,108.94646724464347,109.87894973754882,1.697290509479077,0.2784449985282711,0.6527583710483796,0.28756931871417574,0.3409827697015327,0.6391513824462862,-0.48199546815045413,0.2857722995350088
2021-08-20,109.78199768066406,109.88500213623048,109.5780029296875,109.76799774169922,110.00080032348633,109.86034965515137,110.19325942993164,107.51104972839356,50.72088599958837,-0.08333593187452948,-0.06927981968814749,-0.014056112186381989,110.78572084795074,108.93497846235199,109.86034965515137,1.6846317997422904,-0.06737416017588149,0.27968006418901686,-0.05462863606013693,0.34059181200753147,0.631101226806637,-0.5751674654969189,0.014577265555222374
2021-08-23,109.86399841308594,110.13999938964844,109.7300033569336,109.83999633789062,109.9588996887207,109.82514953613281,110.19587936401368,107.53686969757081,57.25536576380971,-0.07708386381631271,-0.07084062851378053,-0.00624323530253218,110.69278255455919,108.95751651770644,109.82514953613281,1.5800261089395025,0.06559160927834817,0.37326661178466436,0.08745779586198058,0.32922674771153204,0.6289009094238253,0.1970333024628571,-0.38002007768130736
2021-08-24,109.6719970703125,109.8769989013672,109.4219970703125,109.6780014038086,109.89609985351562,109.793949508667,110.18861938476563,107.56255470275879,58.994536174123304,-0.08422974410981965,-0.07351845163298835,-0.010711292476831294,110.63381591666923,108.95408310066476,109.793949508667,1.529895612209376,-0.14748264701657243,0.4148524090801874,-0.1529490833751709,0.3274684886793701,0.6057010650634744,0.3485954268725129,-0.5693238386313818
2021-08-25,109.74199676513672,110.0999984741211,109.68499755859376,109.7300033569336,109.80930023193359,109.7901496887207,110.18153945922852,107.59029972076416,53.015354893055985,-0.08472018119464053,-0.07575879754531879,-0.008961383649321739,110.63047408095352,108.94982529648789,109.7901496887207,1.5307828518593352,0.047413293877895946,0.3782018616890041,0.05834840214904094,0.31227949045181036,0.5990509033203104,0.1761968914067988,-0.7848209001730855
2021-08-26,109.99700164794922,110.22200012207033,109.9260025024414,109.97599792480467,109.76949996948242,109.79439964294434,110.16565948486328,107.62070972442626,53.33728897557922,-0.06451545633184708,-0.07351012930262445,0.00899467297077737,110.63772600458347,108.95107328130521,109.79439964294434,1.5361919449109587,0.22418168262594573,0.2691474732798576,0.2433229589423447,0.3159713026984991,0.6027507781982407,0.12198890465659035,-0.360594544485955
2021-08-27,110.03800201416016,110.25700378417967,109.83599853515624,110.0479965209961,109.73399963378907,109.82634963989258,110.16011947631836,107.65182472229004,46.38811474660513,-0.04220684705562405,-0.06724947285322437,0.025042625797600318,110.65651217746107,108.9961871023241,109.82634963989258,1.5117729766863541,0.06546755433003426,0.38256511915972385,0.05637965603901846,0.2983937654389165,0.5976009368896463,0.2550823419005553,-0.32155227423720323
2021-08-30,109.84100341796876,109.95600128173828,109.70600128173828,109.86499786376952,109.75809936523437,109.83429946899415,110.15339950561524,107.68206470489503,42.787013304648994,-0.03884578569709163,-0.061568735421997825,0.022722949724906197,110.66265264773384,109.00594629025446,109.83429946899415,1.5083688478816784,-0.16628985807266572,0.2275520000555547,-0.18809347700195275,0.295758047761911,0.587300491333005,0.022761768674847874,0.219839919402224
2021-08-31,109.93900299072266,110.06700134277344,109.60299682617188,109.94400024414062,109.82279968261719,109.86804962158203,110.14479949951172,107.70915969848633,38.50212866413248,-0.029467604310255524,-0.055148509199649365,0.02568090488939384,110.65330704991739,109.08279219324668,109.86804962158203,1.4294554805332658,0.07190859865038313,0.4220371421552776,0.06736005861020827,0.280058301074814,0.5691005706787081,0.24252706734934573,0.5919679324875664
2021-09-01,110.06199645996094,110.41000366210938,109.88300323486328,110.05599975585938,109.87469940185547,109.92129974365234,110.13283950805663,107.73687469482422,44.180078136999455,-0.012849779162849018,-0.0466887631922893,0.03383898402944028,110.59225849681475,109.25034099048993,109.92129974365234,1.2207984343837883,0.10186959858660138,0.47884752163912475,0.1073239245054675,0.2721562500285757,0.549600219726561,0.29708957345546483,0.47380992745538586
